OrderID,OrderDate,Region,Category,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit,ShippingDays,Returned
ORD-101964,2024-07-03,West,Electronics,Consumer,1,430.67,0.0,430.67,170.86,4.0,No
ORD-100612,2024-07-03,Central,Office Supplies,Consumer,5,22.61,0.0,113.05,42.42,6.0,No
ORD-102407,2024-07-03,South,Electronics,Corporate,5,114.17,0.0,570.85,209.84,4.0,No
ORD-100754,2024-07-04,West,Office Supplies,Consumer,5,26.88,0.05,127.68,29.56,4.0,No
ORD-102311,2024-07-04,North,Electronics,Consumer,6,195.72,0.0,1174.32,361.86,4.0,No
ORD-101592,2024-07-04,Central,Office Supplies,Home Office,6,61.19,0.1,330.43,75.71,7.0,No
ORD-101343,2024-07-04,East,Electronics,Consumer,2,100.71,0.05,191.35,50.96,6.0,No
ORD-101655,2024-07-05,South,Clothing,Corporate,7,77.43,0.1,487.81,95.93,2.0,No
ORD-102971,2024-07-05,East,Electronics,Consumer,5,121.9,0.1,548.55,107.51,7.0,No
ORD-102170,2024-07-05,South,Office Supplies,Home Office,4,10.76,0.0,43.04,14.65,1.0,No
ORD-101357,2024-07-06,East,Furniture,Consumer,3,1575.22,0.05,4489.38,1302.02,2.0,No
ORD-102999,2024-07-06,North,Clothing,Corporate,3,45.94,0.15,117.15,24.97,2.0,No
ORD-101738,2024-07-06,East,Electronics,Consumer,3,199.72,0.0,599.16,242.71,6.0,No
ORD-101705,2024-07-06,Central,Furniture,Consumer,2,135.39,0.0,270.78,106.53,3.0,No
ORD-102166,2024-07-06,Central,Furniture,Corporate,3,198.19,0.3,416.2,-2.51,6.0,No
ORD-100429,2024-07-07,West,Clothing,Consumer,2,44.78,0.05,85.08,26.18,3.0,Yes
ORD-100608,2024-07-07,West,Electronics,Consumer,2,116.05,0.0,232.1,51.35,4.0,No
ORD-102672,2024-07-07,South,Furniture,Home Office,3,213.7,0.1,576.99,135.74,1.0,No
ORD-100919,2024-07-08,East,Furniture,Corporate,2,199.31,0.2,318.9,50.12,7.0,No
ORD-102993,2024-07-08,East,Clothing,Consumer,2,70.52,0.0,141.04,57.4,4.0,No
ORD-101894,2024-07-08,South,Office Supplies,Consumer,6,24.82,0.05,141.47,39.04,2.0,No
ORD-100737,2024-07-08,South,Office Supplies,Corporate,4,25.17,0.1,90.61,24.02,7.0,No
ORD-102748,2024-07-08,East,Clothing,Corporate,2,41.6,0.1,74.88,21.21,4.0,No
ORD-100685,2024-07-09,South,Electronics,Consumer,8,136.68,0.05,1038.77,287.94,3.0,No
ORD-101994,2024-07-09,East,Office Supplies,Consumer,2,55.32,0.05,105.11,32.29,6.0,Yes
ORD-102175,2024-07-09,East,Electronics,Home Office,8,301.97,0.0,2415.76,832.99,3.0,No
ORD-102404,2024-07-09,West,Office Supplies,Home Office,6,28.17,0.0,169.02,51.99,4.0,No
ORD-101853,2024-07-09,West,Electronics,Consumer,3,188.96,0.1,510.19,132.57,6.0,Yes
ORD-101875,2024-07-09,West,Office Supplies,Consumer,7,33.91,0.05,225.5,69.75,5.0,No
ORD-101618,2024-07-09,Central,Furniture,Corporate,4,394.69,0.0,1578.76,538.72,5.0,No
ORD-101560,2024-07-09,Central,Clothing,Home Office,2,32.31,0.0,64.62,17.24,4.0,No
ORD-102613,2024-07-09,West,Office Supplies,Consumer,6,29.49,0.15,150.4,22.06,4.0,No
ORD-100871,2024-07-09,North,Electronics,Corporate,6,228.36,0.0,1370.16,412.37,6.0,No
ORD-100554,2024-07-09,North,Furniture,Consumer,6,203.72,0.15,1038.97,148.04,1.0,Yes
ORD-100050,2024-07-10,North,Clothing,Consumer,5,26.16,0.05,124.26,22.94,2.0,Yes
ORD-101432,2024-07-10,North,Clothing,Corporate,7,44.19,0.2,247.46,45.92,4.0,No
ORD-101314,2024-07-10,North,Electronics,Consumer,4,249.76,0.05,949.09,252.05,4.0,No
ORD-102985,2024-07-10,North,Furniture,Corporate,4,127.73,0.1,459.83,144.99,6.0,No
ORD-100475,2024-07-10,South,Furniture,Consumer,6,71.97,0.0,431.82,167.68,3.0,No
ORD-100698,2024-07-11,East,Electronics,Corporate,8,231.68,0.15,1575.42,349.47,4.0,No
ORD-102323,2024-07-11,North,Electronics,Home Office,6,132.53,0.15,675.9,120.39,5.0,Yes
ORD-100092,2024-07-11,East,Clothing,Corporate,3,37.92,0.1,102.38,28.0,4.0,No
ORD-102929,2024-07-11,West,Electronics,Consumer,4,201.42,0.15,684.83,148.2,2.0,No
ORD-101858,2024-07-11,North,Electronics,Home Office,2,220.02,0.05,418.04,108.14,7.0,No
ORD-101477,2024-07-11,Central,Electronics,Consumer,3,183.6,0.05,523.26,177.76,5.0,Yes
ORD-102653,2024-07-11,West,Furniture,Consumer,4,607.1,0.0,2428.4,940.74,3.0,No
ORD-101065,2024-07-12,Central,Office Supplies,Corporate,2,24.38,0.2,39.01,4.54,7.0,No
ORD-100221,2024-07-12,East,Clothing,Consumer,7,37.66,0.05,250.44,76.8,5.0,Yes
ORD-102895,2024-07-13,North,Office Supplies,Consumer,4,32.73,0.0,130.92,49.97,2.0,No
ORD-102292,2024-07-13,East,Clothing,Consumer,5,50.97,0.15,216.62,57.81,6.0,No
ORD-100615,2024-07-13,West,Office Supplies,Consumer,7,16.31,0.0,114.17,41.1,5.0,No
ORD-101704,2024-07-13,East,Electronics,Consumer,2,261.09,0.0,522.18,198.94,1.0,No
ORD-101111,2024-07-14,South,Clothing,Corporate,5,59.84,0.3,209.44,6.08,4.0,Yes
ORD-101912,2024-07-14,Central,Furniture,Consumer,2,94.16,0.1,169.49,47.33,7.0,No
ORD-101171,2024-07-14,West,Office Supplies,Corporate,2,30.1,0.2,48.16,8.71,3.0,No
ORD-101761,2024-07-15,North,Office Supplies,Home Office,2,51.37,0.0,102.74,28.56,6.0,Yes
ORD-100531,2024-07-15,West,Electronics,Home Office,1,61.65,0.15,52.4,10.69,,No
ORD-100544,2024-07-15,North,Furniture,Consumer,5,520.43,0.1,2341.94,450.56,2.0,No
ORD-101167,2024-07-16,East,Furniture,Consumer,3,1411.58,0.05,4023.0,1483.35,2.0,No
ORD-102284,2024-07-16,North,Electronics,Consumer,6,251.41,0.05,1433.04,441.24,3.0,No
ORD-102506,2024-07-16,Central,Electronics,Corporate,2,125.93,0.1,226.67,60.21,6.0,Yes
ORD-102623,2024-07-18,Central,Office Supplies,Corporate,2,19.74,0.15,33.56,5.31,5.0,No
ORD-100330,2024-07-18,West,Clothing,Consumer,3,70.27,0.0,210.81,86.72,2.0,No
ORD-101344,2024-07-18,Central,Office Supplies,Consumer,6,13.39,0.0,80.34,25.31,8.0,Yes
ORD-100042,2024-07-18,West,Office Supplies,Corporate,5,21.1,0.15,89.68,19.99,6.0,Yes
ORD-100564,2024-07-18,East,Clothing,Consumer,7,37.7,0.15,224.32,33.79,4.0,Yes
ORD-102859,2024-07-18,East,Electronics,Consumer,7,155.51,0.0,1088.57,362.89,2.0,Yes
ORD-102117,2024-07-20,North,Office Supplies,Consumer,1,42.52,0.05,40.39,11.68,3.0,No
ORD-100498,2024-07-20,South,Furniture,Consumer,5,360.63,0.0,1803.15,719.67,3.0,No
ORD-101464,2024-07-20,East,Electronics,Home Office,5,259.23,0.0,1296.15,411.73,3.0,No
ORD-100576,2024-07-20,Central,Clothing,Consumer,3,70.17,0.0,210.51,86.19,7.0,Yes
ORD-101948,2024-07-21,North,Office Supplies,Consumer,2,24.44,0.0,48.88,19.9,6.0,No
ORD-102321,2024-07-21,North,Office Supplies,Corporate,5,40.77,0.1,183.47,46.26,4.0,No
ORD-102515,2024-07-22,West,Clothing,Corporate,1,72.67,0.1,65.4,10.48,4.0,Yes
ORD-101062,2024-07-22,North,Electronics,Consumer,2,155.75,0.15,264.77,64.08,3.0,No
ORD-100421,2024-07-23,North,Furniture,Corporate,8,178.29,0.15,1212.37,246.81,,No
ORD-101412,2024-07-23,West,Office Supplies,Consumer,3,26.92,0.1,72.68,19.43,7.0,Yes
ORD-100951,2024-07-23,North,Clothing,Home Office,7,124.35,0.05,826.93,290.33,5.0,Yes
ORD-100229,2024-07-23,North,Office Supplies,Consumer,4,32.83,0.05,124.75,41.78,5.0,No
ORD-102723,2024-07-23,South,Clothing,Corporate,3,58.02,0.1,156.65,38.1,3.0,No
ORD-100745,2024-07-23,East,Office Supplies,Consumer,2,69.96,0.1,125.93,32.95,3.0,No
ORD-101285,2024-07-23,Central,Electronics,Home Office,5,36.19,0.1,162.85,21.73,7.0,No
ORD-101387,2024-07-23,South,Electronics,Consumer,4,122.39,0.1,440.6,137.08,6.0,No
ORD-101226,2024-07-24,East,Office Supplies,Consumer,1,39.65,0.0,39.65,11.57,5.0,No
ORD-101895,2024-07-24,North,Office Supplies,Corporate,4,54.43,,174.18,18.92,,No
ORD-101542,2024-07-24,South,Clothing,Corporate,5,46.47,0.3,162.64,16.6,5.0,No
ORD-101491,2024-07-24,West,Clothing,Home Office,8,37.35,0.15,253.98,51.66,1.0,No
ORD-102388,2024-07-24,West,Office Supplies,Consumer,1,59.32,0.0,59.32,24.16,8.0,Yes
ORD-101880,2024-07-24,East,Electronics,Consumer,8,129.61,0.15,881.35,230.34,2.0,Yes
ORD-100686,2024-07-25,South,Furniture,Home Office,1,84.81,0.0,84.81,20.75,9.0,No
ORD-102552,2024-07-25,East,Furniture,Corporate,3,96.44,0.0,289.32,85.45,5.0,No
ORD-102938,2024-07-25,North,Office Supplies,Consumer,1,23.98,0.05,22.78,6.31,6.0,No
ORD-102220,2024-07-26,South,Electronics,Consumer,2,199.35,0.15,338.9,100.3,3.0,No
ORD-100755,2024-07-26,North,Furniture,Consumer,7,564.44,0.15,3358.42,608.03,4.0,No
ORD-101032,2024-07-26,East,Office Supplies,Consumer,4,26.21,,104.84,40.1,4.0,No
ORD-102262,2024-07-26,East,Electronics,Home Office,5,207.07,0.05,983.58,372.84,8.0,No
ORD-101541,2024-07-26,North,Electronics,Consumer,4,285.92,0.1,1029.31,273.86,4.0,No
ORD-100656,2024-07-26,West,Electronics,Corporate,6,107.58,0.1,580.93,118.34,3.0,No
ORD-100862,2024-07-27,West,Office Supplies,Consumer,2,45.14,0.0,90.28,30.54,4.0,No
ORD-101303,2024-07-27,North,Furniture,Consumer,1,199.12,0.0,199.12,55.18,5.0,No
ORD-101122,2024-07-27,West,Clothing,Home Office,7,65.2,0.05,433.58,115.13,3.0,No
ORD-100331,2024-07-27,North,Electronics,Home Office,6,71.83,0.05,409.43,148.86,4.0,Yes
ORD-100939,2024-07-28,North,Electronics,Consumer,3,767.6,0.1,2072.52,622.24,6.0,No
ORD-101615,2024-07-28,North,Furniture,Corporate,6,217.87,0.0,1307.22,382.14,3.0,No
ORD-102660,2024-07-29,West,Furniture,Consumer,2,986.76,0.1,1776.17,427.8,,No
ORD-100115,2024-07-29,West,Office Supplies,Corporate,1,36.25,0.15,30.81,5.31,6.0,No
ORD-101025,2024-07-29,South,Clothing,Corporate,7,65.81,0.0,460.67,197.98,6.0,No
ORD-101115,2024-07-29,North,Electronics,Home Office,3,95.76,0.0,287.28,76.49,3.0,No
ORD-102420,2024-07-30,North,Furniture,Consumer,1,349.35,0.05,331.88,87.58,4.0,Yes
ORD-101067,2024-07-30,West,Office Supplies,Home Office,2,40.33,0.2,64.53,12.08,4.0,No
ORD-101248,2024-07-30,Central,Electronics,Corporate,1,84.26,0.1,75.83,19.79,8.0,Yes
ORD-101538,2024-07-30,West,Electronics,Consumer,8,114.08,0.1,821.38,232.29,5.0,No
ORD-101685,2024-07-31,North,Furniture,Home Office,8,225.28,,1712.13,442.82,4.0,No
ORD-102609,2024-07-31,South,Office Supplies,Consumer,8,33.14,0.05,251.86,71.63,5.0,No
ORD-102036,2024-07-31,Central,Clothing,Consumer,3,81.51,0.1,220.08,59.92,7.0,Yes
ORD-100684,2024-07-31,East,Electronics,Consumer,8,130.6,0.05,992.56,334.02,6.0,No
ORD-100490,2024-07-31,West,Office Supplies,Consumer,2,20.22,0.0,40.44,8.7,6.0,No
ORD-100008,2024-07-31,North,Electronics,Corporate,8,273.05,0.1,1965.96,439.51,4.0,No
ORD-102330,2024-07-31,East,Office Supplies,Consumer,6,25.64,0.0,153.84,43.44,2.0,No
ORD-101029,2024-07-31,South,Clothing,Home Office,3,30.88,,88.01,19.07,5.0,Yes
ORD-102746,2024-08-01,North,Electronics,Corporate,1,224.09,0.15,190.48,43.27,1.0,No
ORD-101034,2024-08-01,South,Electronics,Consumer,4,148.46,0.05,564.15,176.4,6.0,No
ORD-100034,2024-08-02,East,Clothing,Home Office,1,92.19,0.0,92.19,23.96,6.0,No
ORD-102009,2024-08-02,West,Furniture,Corporate,7,507.25,0.0,3550.75,1235.09,7.0,No
ORD-101855,2024-08-02,Central,Clothing,Corporate,7,95.82,0.2,536.59,44.24,7.0,Yes
ORD-102257,2024-08-02,West,Furniture,Consumer,4,268.26,0.1,965.74,210.13,4.0,No
ORD-101483,2024-08-02,North,Electronics,Corporate,1,395.64,0.2,316.51,51.14,1.0,No
ORD-100303,2024-08-02,East,Clothing,Consumer,6,25.79,0.1,139.27,30.57,5.0,No
ORD-100441,2024-08-02,North,Electronics,Home Office,6,226.98,0.2,1089.5,159.3,2.0,No
ORD-100446,2024-08-02,Central,Office Supplies,Corporate,2,38.8,0.1,69.84,12.58,5.0,No
ORD-101071,2024-08-02,East,Office Supplies,Consumer,6,17.26,0.05,98.38,40.05,6.0,No
ORD-101296,2024-08-03,North,Furniture,Corporate,5,744.24,0.0,3721.2,1246.61,3.0,No
ORD-101033,2024-08-03,Central,Office Supplies,Consumer,4,29.01,0.0,116.04,27.67,7.0,No
ORD-100447,2024-08-03,East,Office Supplies,Consumer,6,48.95,0.1,264.33,42.66,4.0,No
ORD-102537,2024-08-04,South,Office Supplies,Home Office,1,25.11,0.1,22.6,7.67,4.0,No
ORD-101589,2024-08-05,North,Clothing,Consumer,8,35.91,0.1,258.55,61.66,6.0,No
ORD-100856,2024-08-05,West,Clothing,Consumer,5,30.26,0.0,151.3,33.43,6.0,No
ORD-101797,2024-08-05,South,Office Supplies,Home Office,3,20.48,0.0,61.44,21.47,2.0,No
ORD-100730,2024-08-05,South,Clothing,Corporate,8,39.6,0.15,269.28,78.24,6.0,No
ORD-101484,2024-08-05,East,Clothing,Consumer,7,54.75,0.0,383.25,114.59,,No
ORD-101005,2024-08-06,South,Electronics,Consumer,2,142.08,0.15,241.54,39.66,9.0,No
ORD-102124,2024-08-06,South,Office Supplies,Home Office,8,48.33,0.1,347.98,89.83,6.0,No
ORD-101889,2024-08-06,East,Clothing,Corporate,2,60.73,0.15,103.24,12.26,7.0,No
ORD-100769,2024-08-06,East,Office Supplies,Consumer,8,12.88,0.05,97.89,29.73,6.0,No
ORD-101839,2024-08-06,West,Electronics,Consumer,4,308.54,0.1,1110.74,383.87,4.0,No
ORD-101056,2024-08-07,Central,Furniture,Home Office,7,482.51,0.15,2870.93,128.75,6.0,No
ORD-102444,2024-08-07,East,Clothing,Home Office,3,52.51,0.05,149.65,55.78,2.0,Yes
ORD-102469,2024-08-07,South,Electronics,Consumer,2,310.49,0.05,589.93,170.16,3.0,No
ORD-102657,2024-08-08,East,Office Supplies,Consumer,2,27.49,0.1,49.48,11.11,5.0,No
ORD-102987,2024-08-08,East,Furniture,Home Office,6,229.26,0.1,1238.0,293.49,7.0,No
ORD-100637,2024-08-08,West,Electronics,Corporate,7,171.97,0.0,1203.79,375.71,6.0,No
ORD-101550,2024-08-08,North,Electronics,Home Office,5,338.46,0.0,1692.3,483.85,3.0,No
ORD-102102,2024-08-08,West,Electronics,Corporate,2,186.69,0.15,317.37,68.81,3.0,No
ORD-100771,2024-08-08,East,Clothing,Corporate,2,57.51,0.1,103.52,26.93,6.0,No
ORD-101227,2024-08-09,East,Electronics,Consumer,1,310.75,0.0,310.75,73.37,6.0,No
ORD-102503,2024-08-09,West,Office Supplies,Corporate,7,26.21,0.15,155.95,35.36,6.0,No
ORD-100048,2024-08-09,West,Clothing,Consumer,2,27.15,0.1,48.87,13.97,4.0,No
ORD-101083,2024-08-09,West,Furniture,Consumer,2,163.73,0.0,327.46,78.45,6.0,Yes
ORD-101826,2024-08-10,East,Electronics,Corporate,8,95.28,0.1,686.02,97.08,4.0,No
ORD-101922,2024-08-11,East,Electronics,Corporate,6,330.13,0.1,1782.7,417.38,2.0,No
ORD-100481,2024-08-11,North,Office Supplies,Consumer,4,38.19,0.1,137.48,38.31,2.0,No
ORD-101360,2024-08-11,West,Electronics,Consumer,2,117.23,0.0,234.46,61.03,5.0,No
ORD-101267,2024-08-11,Central,Clothing,Corporate,4,25.72,0.15,87.45,15.19,3.0,Yes
ORD-102829,2024-08-11,West,Office Supplies,Home Office,7,34.51,0.05,229.49,66.35,1.0,No
ORD-101709,2024-08-11,South,Furniture,Corporate,1,58.5,0.2,46.8,8.29,5.0,No
ORD-101617,2024-08-11,East,Office Supplies,Corporate,3,38.91,0.1,105.06,26.14,3.0,No
ORD-101834,2024-08-12,North,Furniture,Corporate,2,101.48,0.2,162.37,13.62,4.0,No
ORD-101135,2024-08-12,South,Electronics,Corporate,5,240.38,0.1,1081.71,338.96,1.0,No
ORD-101985,2024-08-13,Central,Furniture,Consumer,8,368.68,0.05,2801.97,963.03,7.0,No
ORD-102616,2024-08-13,North,Furniture,Corporate,4,88.72,0.2,283.9,44.79,3.0,No
ORD-102482,2024-08-13,North,Furniture,Home Office,4,176.27,0.1,634.57,211.25,2.0,No
ORD-100744,2024-08-13,East,Electronics,Consumer,7,171.65,0.15,1021.32,110.59,7.0,Yes
ORD-101537,2024-08-14,West,Clothing,Home Office,8,48.16,0.05,366.02,140.25,5.0,No
ORD-102870,2024-08-14,East,Office Supplies,Corporate,2,24.31,0.3,34.03,-0.56,6.0,No
ORD-102267,2024-08-14,East,Clothing,Consumer,4,92.28,0.0,369.12,97.04,6.0,No
ORD-101928,2024-08-14,North,Office Supplies,Consumer,7,28.49,0.05,189.46,35.34,7.0,No
ORD-100721,2024-08-14,South,Office Supplies,Consumer,7,20.18,0.2,113.01,15.09,4.0,No
ORD-101469,2024-08-15,North,Electronics,Corporate,2,140.64,0.1,253.15,62.9,3.0,Yes
ORD-100387,2024-08-15,Central,Clothing,Consumer,6,87.06,0.1,470.12,117.86,10.0,Yes
ORD-100517,2024-08-15,West,Electronics,Corporate,5,158.79,0.15,674.86,149.97,5.0,No
ORD-102931,2024-08-15,North,Electronics,Consumer,6,169.99,0.05,968.94,208.42,3.0,No
ORD-101258,2024-08-15,East,Clothing,Corporate,1,43.19,0.2,34.55,5.73,2.0,No
ORD-100488,2024-08-15,East,Electronics,Consumer,7,74.7,0.05,496.75,149.12,3.0,No
ORD-102061,2024-08-15,South,Electronics,Consumer,2,592.02,0.1,1065.64,268.03,7.0,No
ORD-101694,2024-08-15,West,Furniture,Consumer,8,116.96,0.1,842.11,162.93,6.0,No
ORD-102800,2024-08-15,Central,Furniture,Consumer,7,443.09,0.2,2481.3,408.58,8.0,No
ORD-102130,2024-08-16,North,Furniture,Corporate,1,473.18,0.3,331.23,25.58,5.0,Yes
ORD-101317,2024-08-16,North,Office Supplies,Home Office,6,24.06,0.15,122.71,16.33,6.0,No
ORD-101442,2024-08-16,North,Clothing,Corporate,2,106.33,0.2,170.13,26.37,6.0,Yes
ORD-102163,2024-08-16,South,Furniture,Consumer,4,466.77,0.15,1587.02,291.3,4.0,Yes
ORD-101645,2024-08-16,East,Clothing,Consumer,1,45.04,0.1,40.54,12.14,6.0,No
ORD-101382,2024-08-16,East,Electronics,Home Office,7,147.8,0.05,982.87,292.19,4.0,No
ORD-100792,2024-08-16,South,Electronics,Corporate,3,239.64,0.15,611.08,149.8,4.0,No
ORD-100639,2024-08-17,Central,Office Supplies,Consumer,3,16.66,0.1,44.98,10.38,5.0,No
ORD-101653,2024-08-17,North,Electronics,Consumer,5,104.61,0.05,496.9,193.6,3.0,No
ORD-100728,2024-08-17,East,Office Supplies,Corporate,1,38.25,0.15,32.51,7.31,6.0,No
ORD-102628,2024-08-17,South,Electronics,Consumer,3,169.22,0.0,507.66,188.35,4.0,No
ORD-100816,2024-08-18,Central,Furniture,Corporate,3,418.45,0.1,1129.82,209.27,7.0,No
ORD-101917,2024-08-18,West,Office Supplies,Consumer,3,25.65,0.05,73.1,19.97,3.0,No
ORD-101627,2024-08-18,North,Furniture,Home Office,8,225.35,0.1,1622.52,173.98,,No
ORD-101931,2024-08-19,East,Office Supplies,Corporate,8,58.33,0.1,419.98,131.36,11.0,No
ORD-101353,2024-08-19,South,Electronics,Corporate,3,124.22,0.0,372.66,113.42,7.0,No
ORD-102608,2024-08-19,West,Furniture,Consumer,6,120.14,0.0,720.84,264.9,7.0,No
ORD-101380,2024-08-19,South,Office Supplies,Consumer,5,29.98,0.1,134.91,31.42,2.0,No
ORD-101487,2024-08-19,East,Electronics,Consumer,2,125.9,0.15,214.03,52.43,4.0,No
ORD-100001,2024-08-19,South,Office Supplies,Consumer,2,56.57,0.1,101.83,35.84,8.0,No
ORD-101708,2024-08-19,Central,Electronics,Consumer,4,459.97,0.0,1839.88,529.44,4.0,No
ORD-101680,2024-08-20,West,Clothing,Home Office,2,66.73,0.0,133.46,32.15,2.0,No
ORD-102619,2024-08-20,Central,Electronics,Corporate,3,150.8,0.1,407.16,109.76,6.0,No
ORD-101145,2024-08-20,South,Electronics,Corporate,3,174.97,0.15,446.17,97.08,3.0,No
ORD-101811,2024-08-20,East,Office Supplies,Corporate,6,23.37,0.2,112.18,23.77,6.0,No
ORD-100629,2024-08-21,West,Electronics,Corporate,4,222.83,0.15,757.62,144.21,2.0,Yes
ORD-101057,2024-08-21,North,Clothing,Consumer,4,64.45,0.2,206.24,22.44,1.0,No
ORD-101522,2024-08-22,Central,Office Supplies,Consumer,2,25.24,0.0,50.48,14.25,9.0,No
ORD-101863,2024-08-22,East,Office Supplies,Consumer,7,33.1,0.15,196.95,22.93,3.0,No
ORD-102373,2024-08-22,North,Office Supplies,Consumer,6,65.82,0.0,394.92,130.16,4.0,No
ORD-101836,2024-08-22,North,Electronics,Consumer,6,361.35,0.05,2059.7,591.58,9.0,No
ORD-102385,2024-08-22,West,Office Supplies,Consumer,3,24.91,0.05,70.99,23.52,6.0,No
ORD-101020,2024-08-22,Central,Electronics,Home Office,2,99.48,0.05,189.01,39.67,9.0,No
ORD-100795,2024-08-24,South,Office Supplies,Corporate,2,32.07,0.2,51.31,8.1,3.0,No
ORD-102249,2024-08-24,South,Clothing,Consumer,5,52.87,0.0,264.35,106.77,2.0,No
ORD-102167,2024-08-24,South,Office Supplies,Home Office,8,31.42,0.0,251.36,76.15,8.0,No
ORD-101195,2024-08-24,North,Office Supplies,Home Office,4,59.54,0.0,238.16,75.25,5.0,No
ORD-100254,2024-08-24,North,Electronics,Home Office,5,224.1,0.05,1064.47,299.82,2.0,No
ORD-102081,2024-08-24,North,Office Supplies,Corporate,1,24.43,0.2,19.54,3.43,4.0,No
ORD-102529,2024-08-24,East,Clothing,Consumer,4,206.58,0.0,826.32,318.69,2.0,Yes
ORD-100336,2024-08-24,North,Office Supplies,Consumer,1,33.05,0.15,28.09,7.89,2.0,No
ORD-102127,2024-08-25,South,Electronics,Corporate,1,309.99,0.15,263.49,53.53,6.0,No
ORD-100589,2024-08-25,North,Furniture,Consumer,8,337.65,0.1,2431.08,603.05,1.0,No
ORD-102840,2024-08-25,West,Furniture,Consumer,2,144.08,0.0,288.16,89.76,4.0,Yes
ORD-102828,2024-08-25,West,Office Supplies,Consumer,5,28.28,0.05,134.33,35.13,5.0,Yes
ORD-102817,2024-08-25,East,Electronics,Corporate,8,104.27,0.15,709.04,101.41,8.0,Yes
ORD-101347,2024-08-26,South,Clothing,Consumer,7,51.1,0.05,339.82,69.78,4.0,No
ORD-100477,2024-08-26,East,Clothing,Consumer,3,61.17,0.0,183.51,56.11,1.0,No
ORD-101518,2024-08-26,North,Office Supplies,Consumer,4,23.48,0.0,93.92,27.03,5.0,No
ORD-100007,2024-08-26,West,Electronics,Home Office,5,326.71,0.05,1551.87,464.11,5.0,No
ORD-100320,2024-08-26,Central,Electronics,Consumer,6,194.3,,1165.8,410.53,6.0,No
ORD-100635,2024-08-27,North,Electronics,Consumer,7,644.47,0.15,3834.6,806.05,6.0,No
ORD-102941,2024-08-27,North,Office Supplies,Consumer,8,37.56,0.0,300.48,99.39,1.0,No
ORD-100280,2024-08-27,North,Office Supplies,Corporate,4,57.4,0.15,195.16,32.8,7.0,Yes
ORD-101613,2024-08-27,South,Office Supplies,Consumer,2,17.29,0.05,32.85,10.4,2.0,No
ORD-102182,2024-08-27,West,Electronics,Consumer,4,304.52,0.0,1218.08,453.69,8.0,Yes
ORD-102351,2024-08-27,West,Office Supplies,Home Office,8,31.56,0.15,214.61,39.49,6.0,No
ORD-102679,2024-08-27,South,Furniture,Corporate,7,110.99,0.0,776.93,237.26,2.0,No
ORD-102513,2024-08-27,North,Furniture,Home Office,3,44.55,0.15,113.6,29.52,5.0,No
ORD-100693,2024-08-28,South,Office Supplies,Corporate,1,32.44,0.15,27.57,4.28,3.0,No
ORD-101509,2024-08-28,West,Furniture,Corporate,7,194.63,0.1,1226.17,275.26,1.0,No
ORD-101337,2024-08-28,East,Electronics,Consumer,6,275.16,0.1,1485.86,450.66,1.0,No
ORD-100513,2024-08-28,South,Clothing,Corporate,2,51.09,0.2,81.74,15.5,4.0,Yes
ORD-100237,2024-08-29,West,Furniture,Corporate,1,138.9,0.15,118.06,26.16,6.0,No
ORD-102566,2024-08-29,North,Office Supplies,Home Office,2,54.82,0.1,98.68,13.41,5.0,No
ORD-102095,2024-08-29,South,Office Supplies,Home Office,5,28.04,0.0,140.2,48.02,4.0,No
ORD-101440,2024-08-29,North,Electronics,Home Office,7,454.49,0.15,2704.22,362.0,1.0,No
ORD-101936,2024-08-29,East,Furniture,Consumer,6,287.74,0.0,1726.44,503.7,3.0,No
ORD-100767,2024-08-30,North,Furniture,Consumer,5,256.59,0.05,1218.8,320.92,13.0,No
ORD-101933,2024-08-30,West,Electronics,Consumer,5,101.62,0.1,457.29,99.51,4.0,No
ORD-100157,2024-08-30,East,Electronics,Consumer,5,154.36,0.15,656.03,140.82,,No
ORD-102343,2024-08-30,South,Office Supplies,Consumer,8,18.18,0.1,130.9,29.2,3.0,No
ORD-102640,2024-08-30,West,Furniture,Consumer,2,63.57,0.0,127.14,32.05,8.0,No
ORD-100808,2024-08-31,East,Clothing,Consumer,3,49.76,0.05,141.82,43.01,3.0,No
ORD-100049,2024-08-31,North,Electronics,Consumer,4,283.63,0.1,1021.07,247.01,2.0,No
ORD-101026,2024-08-31,Central,Office Supplies,Corporate,4,35.63,0.1,128.27,36.7,3.0,No
ORD-101697,2024-08-31,West,Office Supplies,Home Office,6,52.7,0.0,316.2,86.04,5.0,No
ORD-102891,2024-09-02,Central,Office Supplies,Corporate,3,27.5,0.0,82.5,25.97,9.0,No
ORD-100167,2024-09-02,West,Electronics,Consumer,6,305.83,0.15,1559.73,198.7,2.0,No
ORD-102834,2024-09-02,West,Office Supplies,Consumer,1,51.48,0.15,43.76,10.97,,No
ORD-101244,2024-09-02,South,Office Supplies,Consumer,2,22.84,0.05,43.4,11.29,5.0,No
ORD-101036,2024-09-02,South,Furniture,Consumer,7,82.33,0.0,576.31,211.4,2.0,No
ORD-101989,2024-09-03,North,Electronics,Home Office,1,189.65,0.0,189.65,52.54,3.0,No
ORD-102492,2024-09-03,North,Electronics,Consumer,8,197.85,0.2,1266.24,123.72,1.0,No
ORD-101073,2024-09-03,Central,Electronics,Corporate,8,191.1,0.0,1528.8,405.08,,No
ORD-100376,2024-09-03,Central,Electronics,Consumer,6,88.88,0.0,533.28,103.79,4.0,No
